SampleID	host_common_name	host_subject_id	study	Site	Compartment	From	Experiment	LatinName	MDS1	MDS2	MDS3	MDS4	MDS5
Arw.32	Redstem	NA	domestication	Arkansas	Endosphere	A	Weeds	Ammania sp.	0.09296358242416233	0.10581943321419834	0.6143261530978077	2.220006181004373	0.37344106007004174
Arw.33	Redstem	NA	domestication	Arkansas	Endosphere	A	Weeds	Ammania sp.	0.08352375936040025	0.1449357129026149	0.5769378154834842	2.2943568973319373	0.491949062713975
Arw.34	Redstem	NA	domestication	Arkansas	Endosphere	A	Weeds	Ammania sp.	0.18326377350365286	-0.033405635092763994	0.6344635242187031	2.137804791292997	0.3458558646868792
Arw.35	Sedge	NA	domestication	Arkansas	Endosphere	A	Weeds	Cyperus iria	0.24892219067218704	0.11951494607564603	0.44152868249375754	2.1411474218656688	0.4347836173161861
Arw.36	Redstem	NA	domestication	Arkansas	Endosphere	A	Weeds	Ammania sp.	0.13573653115059597	0.11728234643920477	0.5597510567758353	2.2821090461437623	0.3464081147027808
Arw.37	Rice	NA	domestication	Arkansas	Rhizosphere	A	Weeds	Oryza sativa	-0.15598430279630737	-0.00815496305041212	0.41464673460958157	2.1394115949909502	0.1605207658860292
Arw.38	Rice	NA	domestication	Arkansas	Rhizosphere	A	Weeds	Oryza sativa	-0.10659453826252392	-0.04234689803201756	0.4083452964144947	2.1247735794426688	0.16763214687219066
Arw.39	Rice	NA	domestication	Arkansas	Rhizosphere	A	Weeds	Oryza sativa	-0.17200924605380147	-0.02895205140920867	0.37802393694516845	1.9834359876092604	0.10258627004318649
Arw.4	Sedge	NA	domestication	Arkansas	Rhizosphere	A	Weeds	Cyperus iria	-0.02852789285803137	-0.03852388913756386	0.2638183432472924	2.234000133605811	0.5936950271907854
Arw.40	Rice	NA	domestication	Arkansas	Rhizosphere	A	Weeds	Oryza sativa	-0.15387351076840974	1.7491240835487628e-4	0.4997510624769408	2.235385370388537	0.3325669275715416
Arw.41	Rice	NA	domestication	Arkansas	Endosphere	A	Weeds	Oryza sativa	0.08675978466467116	0.10191729542982056	0.7068784505868462	1.788718435143836	-0.12172562562052579
Arw.42	Rice	NA	domestication	Arkansas	Endosphere	A	Weeds	Oryza sativa	0.04197047469445922	0.14487610705424092	0.6875907722013991	1.7793470552435617	0.10451283986046453
Arw.43	Rice	NA	domestication	Arkansas	Endosphere	A	Weeds	Oryza sativa	-0.010160274608598557	-0.05142614765326598	0.7414404932613878	1.7842509356204503	0.12120943975307069
Arw.44	Rice	NA	domestication	Arkansas	Endosphere	A	Weeds	Oryza sativa	-0.020078409947786088	0.15100369185655815	0.6723790811839486	2.0600667539570066	0.20858875950631556
Arw.45	Soil	NA	domestication	Arkansas	Bulk Soil	A	Weeds	Soil	-0.05958052889311454	-0.111881011664986	0.40460417622963546	1.9121645418467406	-0.054504276209954926
Arw.46	Soil	NA	domestication	Arkansas	Bulk Soil	A	Weeds	Soil	-0.08197984413307494	-0.12799020171397757	0.48214027716481334	1.795233821495685	-0.24229861603327169
Arw.5	Sedge	NA	domestication	Arkansas	Rhizosphere	A	Weeds	Cyperus iria	0.03594519560669475	0.031108242006466974	0.3653364570562562	2.149024974848929	0.7405656684803417
Arw.6	Sedge	NA	domestication	Arkansas	Rhizosphere	A	Weeds	Cyperus iria	-0.1907286546171105	0.025603585273625475	0.25373655727945055	2.0585875322917873	0.4056095585378623
Arw.7	Mudplantain	NA	domestication	Arkansas	Rhizosphere	A	Weeds	Heteranthera limosa	-0.03544325600913345	-0.06363578713999034	0.4762249732885133	2.3224693099223637	0.49165416130133693
Arw.8	Mudplantain	NA	domestication	Arkansas	Rhizosphere	A	Weeds	Heteranthera limosa	-0.008162805643410447	-0.056757006680609005	0.3955907126018033	2.2164693147601495	0.4145200082630872
Arw.9	Mudplantain	NA	domestication	Arkansas	Rhizosphere	A	Weeds	Heteranthera limosa	-0.022980626366658825	-0.09924549765164285	0.4041724923253353	2.1361032271437796	0.27971351147833706
1001.SKB1	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5285564091385531	0.004670402560858876	-0.3992918186114802	0.39807228019058544	-0.818618513369023
1001.SKB2	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5217731733100972	7.76091446938113e-4	-0.40804220844459904	0.4092845946838879	-0.7607131469310959
1001.SKB3	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5126665659312137	0.008201656004684128	-0.4203139697913796	0.41594078598715767	-0.7088965544697277
1001.SKB4	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5380294084541815	0.07134855604644699	-0.23216286884414464	0.4428883585654807	-0.8118391760387972
1001.SKB5	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5331172272243166	0.08796842064327288	-0.20346470016570814	0.46697889704312195	-0.7748939143187342
1001.SKB6	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5480287591544203	0.045712335448874965	-0.11276878475289814	0.39953830042370153	-0.8267694373302428
1001.SKB7	Cannabis	NA	cannabis	NA	Root	NA	NA	NA	0.5230606154959502	0.3498740967454612	0.12305167786944077	0.336196808217499	-0.6752326416958319
1001.SKB8	Cannabis	NA	cannabis	NA	Root	NA	NA	NA	0.5234337017985362	0.2445186077532957	0.060554439624846974	0.3980724041055789	-0.7178474398566352
1001.SKB9	Cannabis	NA	cannabis	NA	Root	NA	NA	NA	0.5462653318168413	0.2897998305776724	0.04585659434013559	0.3431034071060889	-0.7327427335949083
1001.SKD2	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5150839138921036	4.8188067751531963e-4	-0.25472589786848693	0.4024886842942425	-0.9112676896390128
1001.SKD3	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5238939072245538	-0.039720072375177634	-0.27669688331220976	0.3998145930731824	-0.8604610819850083
1001.SKD6	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5376394658103266	-0.08576231594589927	-0.2708519534444603	0.42684148406824124	-0.6646683590468861
1001.SKD7	Cannabis	NA	cannabis	NA	Root	NA	NA	NA	0.5380140700425278	0.14658987294697756	0.019087174272171378	0.3379449441225556	-0.9178062033135842
1001.SKD8	Cannabis	NA	cannabis	NA	Root	NA	NA	NA	0.5279365612690663	0.21054522150533037	0.041580292425750995	0.3898994312570582	-0.8679941266058835
1001.SKD9	Cannabis	NA	cannabis	NA	Root	NA	NA	NA	0.5454699242002388	0.15667218771057356	0.008630621324608706	0.34951916083133616	-0.9105321275866914
1001.SKM1	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5248819140461051	0.0905665273611484	-0.3137297067457695	0.48221457935048556	-0.6845045887565678
1001.SKM2	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5156528540099004	0.10781827098195768	-0.3562861593972032	0.46730957633955916	-0.7070600388646116
1001.SKM3	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5007712960034947	0.05866434705178305	-0.4508814125534467	0.4595673984172833	-0.662655466129783
1001.SKM4	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5196194266970903	0.15850984080956523	-0.2587912908668275	0.4760758614578656	-0.6729937059327502
1001.SKM5	Cannabis	NA	cannabis	NA	Soil	NA	NA	NA	0.5308469505276235	0.11956539196815191	-0.27635672310415815	0.4722930220610615	-0.6910262809506272
1001.SKM7	Cannabis	NA	cannabis	NA	Root	NA	NA	NA	0.5121801595593112	0.2506264943878161	-0.007991719172306573	0.43254448111593696	-0.7299651044726195
1001.SKM8	Cannabis	NA	cannabis	NA	Root	NA	NA	NA	0.49072468076797543	0.34482617270189325	0.015625861355599624	0.4423872770273447	-0.7108526514567802
1001.SKM9	Cannabis	NA	cannabis	NA	Root	NA	NA	NA	0.4738636481142579	0.3246149279885566	0.06380570251994493	0.4617467257072584	-0.7055744156799822
1642.MS00001	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.8902155661104743	-0.08156614056931509	0.007917306670387474	-0.43303120792172145	-0.16483444470840053
1642.MS00002	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9611642459292818	-0.051714081897934784	0.0033485543941857185	-0.4348118116627093	-0.10659367075610568
1642.MS00003	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9731103336293456	-0.08310191080382223	-0.0754355091415645	-0.44025824605828756	-0.11861146246686079
1642.MS00004	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9300907272078599	-0.11503505590667369	0.021072311765377903	-0.4374694838362322	-0.125848985004738
1642.MS00005	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9737111077731556	-0.05177812014229758	-0.001993274287531573	-0.42141682734348757	-0.07211394559204759
1642.MS00006	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9803308135404661	-0.05369501048863702	-0.0787447501747883	-0.4239109390379877	-0.033123327596757915
1642.MS00007	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9511062367107544	-0.012275633046142046	0.054300955923753814	-0.3733428750835388	-0.20641374631948942
1642.MS00008	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9602700104174108	-0.08078843102991054	0.03261981849108787	-0.4096919514925939	-0.1348605278349587
1642.MS00009	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9426595771580437	-0.0917103549349826	0.024493650201123127	-0.4154240592886422	-0.12241131158268248
1642.MS00010	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9585188122897946	-0.09685102033476381	-0.020692482631801647	-0.4230371661333251	-0.11884901370546387
1642.MS00011	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0065613317554736	-0.05421214468560679	0.02770930222804714	-0.3209902390985724	-0.01958507864044218
1642.MS00012	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.011017947733861	-0.03251771621292537	0.0877190783417343	-0.2249190968159595	0.02525050547070726
1642.MS00013	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0407542039887088	-0.0510652944814144	0.05485155759013273	-0.34827622726360885	0.0038807832520373307
1642.MS00014	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0710397452149627	0.05067402099882415	0.06792228574565191	-0.25871747750235907	0.0509702044151174
1642.MS00016	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0476672662778008	-0.0028586603568898426	0.06472942352885482	-0.3403395746195852	-0.00632531613231886
1642.MS00017	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0276545658411729	-0.003406569722765942	-0.003134214813059092	-0.33739220527354824	0.07276803046240163
1642.MS00018	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0244898557579598	-0.03546200739351278	0.06678318607481153	-0.3161379465139569	0.0654462928097524
1642.MS00019	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0362170688387318	-0.052648807607026726	0.0381556785119602	-0.36050248140804575	-0.013518677968914802
1642.MS00020	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0229444866334942	-0.04768113818630984	0.06120906984228328	-0.3211405702633851	0.02375103177846545
1642.MS00021	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0173422238815744	-0.057093009141648374	0.06529739270835307	-0.30028136073312295	-0.021070006053913192
1642.MS00022	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.987549335295751	-0.07115853126024015	0.04673415438266813	-0.2841745211070551	-0.07334903020561712
1642.MS00023	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0053375327450425	-0.07774715589509536	0.06356023902799264	-0.29355364847817916	0.0625098253768431
1642.MS00024	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.021784349517867	-0.06455912433729087	0.08674068424742866	-0.30522861823711034	-0.07831749406159987
1642.MS00025	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0246076596693106	0.007366308743190925	0.1568588869035926	-0.2789574561072847	-0.05770476911651464
1642.MS00026	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.014538411265299	0.002964234191707793	0.1024414840867484	-0.3255155895689218	-0.052228247275752294
1642.MS00027	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0589812944889083	0.022202311335294118	0.10193794352502608	-0.2825732310410093	-0.04372796837414632
1642.MS00028	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9797190008484792	-0.08804068202298632	0.07005481144792694	-0.36822782529695897	-0.026867295846414802
1642.MS00029	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0524099189142668	0.015545730887761877	0.08746161149969406	-0.31496974249252585	0.003247027542984893
1642.MS00030	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0519134658181581	-0.009916534997009875	0.11962431868039482	-0.22239939108283988	0.03310472802968025
1642.MS00031	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0446575017788393	0.02392853007962553	0.12152599628685566	-0.2872258893103829	-0.00920746712600422
1642.MS00032	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0248271563672375	-0.04592748701769881	0.07686733706272494	-0.26445050742240883	-0.05368979452533931
1642.MS00033	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0255331910271828	-0.01312020121884663	0.08739210707937163	-0.26900330407595274	-0.06000502718478957
1642.MS00034	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0188386287925406	-0.00914107894319588	0.11159271035530952	-0.3011740235123772	-0.08711402485772464
1642.MS00036	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9952763865445746	-0.04466470025725677	0.05029853240059478	-0.3790870754227147	-0.13463567573728757
1642.MS00037	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0307865472316668	-0.05300686905689685	-0.010600661463796913	-0.3628389278022622	0.005659843036169669
1642.MS00038	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.053124386666318	-0.022361014425228407	0.03161204626587894	-0.32268379490539434	0.030838198565182842
1642.MS00039	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.040479667007525	-0.03660432417278064	0.014885244983120863	-0.29027282717459274	0.016695638176030553
1642.MS00040	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.984273417331488	-0.041240329836481876	-0.07579583163394221	-0.37117198745632	-0.006754082839789449
1642.MS00041	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0232328043229888	-0.014627121961358283	0.09403877970184998	-0.27897280639311933	0.09501299502101802
1642.MS00042	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0004635254280985	-0.05622523296684398	-0.04074035044809841	-0.327109670826248	0.05499946465599819
1642.MS00043	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0267334532539578	0.0023954221260530555	0.0947897020276738	-0.2440919999883288	-0.002626365209205574
1642.MS00044	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0612937927353598	-0.003952513761337695	0.07578946241894112	-0.29861997683118285	0.03345032862380574
1642.MS00045	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0469949046822946	-0.03169593098435866	-0.00685003395352414	-0.3503151396956308	0.04019282671049347
1642.MS00046	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0502494321083482	-0.022060551706569387	0.12325070205236188	-0.28565298209286333	-0.07215733442563829
1642.MS00047	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.024818179598258	-0.05226656337000654	-0.06733114550631182	-0.4227366049939128	-0.08838660166989451
1642.MS00048	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0318557112515445	-0.05949486094298843	0.0963364565212165	-0.28485133854845	0.06056937481991432
1642.MS00049	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0057924713920505	-0.04155954332615085	0.1365081796941391	-0.21045467352764902	0.049056632288817244
1642.MS00050	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0047732675734424	-0.048422310935124266	0.17647463156392496	-0.28446673119809385	-6.331083157897098e-4
1642.MS00051	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0160579630763673	-0.022737214850546087	0.07821350759841719	-0.30971756589082955	-0.021446773826133136
1642.MS00054	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0282034198294248	-0.021910133989317775	0.004532832567400247	-0.34791353013912113	-0.03865372243602272
1642.MS00057	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9617271828262474	-0.05883117428186116	0.1849909831537081	-0.29133078278793545	-0.0580027944038732
1642.MS00058	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9867619167076103	-0.06715376908514825	0.11577196621845365	-0.2728755462755123	-0.012052343941904414
1642.MS00059	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.968285675519792	-0.09605991663393956	0.12202558571071596	-0.27418222037662887	-0.009056980987210866
1642.MS00060	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9940278693732353	-0.049722152440293564	0.13807596361455216	-0.24016451339231898	0.002492671974113123
1642.MS00061	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0070063429612717	-0.04849599523785398	0.10636998301287036	-0.3012953375681334	-0.07572800235652949
1642.MS00062	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.9993100204610422	-0.07990506357926842	-0.007277809259954888	-0.36989612024021157	0.051392398134611224
1642.MS00063	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0786165438761561	-4.766397073753515e-4	0.0438151921904052	-0.31368735370585993	0.041223498827987974
1642.MS00064	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0774020304742558	0.018747203114297763	0.10912123091017352	-0.28684819705182574	0.048710773873308036
1642.MS00065	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-0.960468680044583	-0.07849534233346438	0.1822827745608902	-0.22699490715299708	0.030581604249715077
1642.MS00066	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.024226376915074	0.03603685298122818	0.08841071065830089	-0.2988820656119555	-0.07380763652612053
1642.MS00067	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0267067416321538	0.0955767341985188	-0.11079439023099973	-0.4104468270502405	-0.05425747650640744
1642.MS00068	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0099088124676359	-0.05214542603800715	0.05209261140507307	-0.3606278568660902	-0.058824907515057416
1642.MS00069	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0434589615545695	-0.015402623780309963	-0.08011943693250377	-0.4008567984477964	-0.039057565148099674
1642.MS00070	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.051024842915174	-0.030530682339804608	0.08801605496988853	-0.33310989415036046	-0.008378254240578028
1642.MS00071	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0629810938795947	-0.004319158731938557	0.1382778312542497	-0.2629121655398696	0.015790919568030373
1642.MS00072	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0410472047596742	0.01488180430203299	0.1381377289175325	-0.23021850374796857	-0.05043422233850631
1642.MS00073	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0660414739457247	0.06406617248858615	0.04864127087332358	-0.39979855256370667	-0.06677201171761334
1642.MS00074	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.048864888713717	0.02631577398643016	0.11352775170232361	-0.2964337666280114	-0.04696038194198042
1642.MS00075	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0433858189358907	-0.005980966319180727	0.055356354363679326	-0.3197958449335039	-0.012764818684992796
1642.MS00076	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.069750639918511	0.045486031297482	0.09922205495851183	-0.3347764211518101	-0.06281217490205676
1642.MS00077	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.073509380577278	0.04069666378791548	-0.0029323458024096702	-0.38243595649696227	-0.03274115393359478
1642.MS00078	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.069004769772135	-0.013304222877037046	0.05907207661082037	-0.3535455809484125	-0.005900784029606065
1642.MS00079	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0862617253620253	-0.0073564369003427795	-0.014463421843586812	-0.40469312768182847	-0.031027307792351785
1642.MS00080	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0793095321724222	-0.010266876821443862	0.03667336611910928	-0.38267968093388194	-0.0546109816992499
1642.MS00081	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0643296778041387	-0.014850798290497756	0.05533793810567399	-0.32732228199882707	0.020997723733947427
1642.MS00082	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0535067825227875	0.02887330082660954	0.049772212774390964	-0.3068061376765195	-0.04955214981176931
1642.MS00083	Rice	NA	Rice_knight	NA	soil	NA	NA	NA	-1.0333135844960022	0.004245832296522081	0.08286932582162079	-0.3322119944709968	-0.051512169486706894
